CONTRACT_ID;CLIENT_ID;TERM;CONTRACT_SUM;GENDER;AGE;LOAN_TO_INCOME;PAYMENT_TO_INCOME;DOWNPAYMENT;CAR_CATEGORY;GRACE_PERIOD;RATE_CHANGE_AFTER_GRACE
18343169;256527;18;413.1;M;29;4;0.23;0.70;1;18;15
18343453;256540;48;604.35;M;43;10;0.26;0.60;2;0;0
18344232;256546;18;612;M;38;7;0.38;0.70;2;18;15
18350399;256556;84;2065.16;F;51;10;0.2;0.10;2;0;0
18365644;256613;84;765;F;32;7;0.14;0.60;2;12;15
18376964;256647;18;643.37;M;34;5;0.27;0.70;2;18;15
18379032;256650;60;1380.44;M;47;19;0.44;0.10;2;12;7
18379214;256653;18;503.37;M;27;5;0.3;0.70;2;18;15
18380887;256660;84;1530;M;46;13;0.26;0.60;3;0;0
18383569;256669;60;1222.09;M;53;10;0.24;0.10;1;12;7
18384207;256674;84;986.85;M;36;9;0.17;0.70;2;0;0
18388889;256688;18;615.06;F;27;7;0.37;0.70;2;18;15
18391406;256690;84;1912.5;F;59;21;0.4;0.30;2;0;0
18391849;256692;84;688.5;M;46;5;0.1;0.70;2;0;0
18392463;256701;18;525.56;M;39;6;0.35;0.70;2;18;15
18392611;256703;84;1099;M;35;12;0.23;0.60;2;0;0
18394719;256707;60;2044.16;M;39;9;0.21;0.10;2;0;0
18395245;256712;60;928.71;M;59;10;0.24;0.10;1;6;14
18397223;256725;60;1787.81;M;41;9;0.2;0.10;2;6;14
18408068;256759;84;1354.05;M;45;10;0.2;0.40;2;0;0
18409061;256766;48;986.85;M;42;10;0.25;0.40;2;0;0
18412604;256774;48;1479.51;M;43;10;0.27;0.30;2;0;0
18418540;256791;84;3213;M;26;21;0.4;0.20;3;0;0
18419840;256807;84;1679.18;M;42;19;0.36;0.50;3;12;8
18419871;256808;84;1879.61;M;40;8;0.16;0.10;2;0;0
18423038;256815;84;1017.45;M;30;9;0.18;0.70;3;12;15
18424050;256821;84;2295;M;38;11;0.22;0.10;2;0;0
18424155;256824;60;1608.03;M;50;16;0.37;0.10;2;6;14
18429253;256833;12;525.94;M;55;5;0.41;0.50;1;12;15
18437511;256860;48;833.85;M;30;9;0.23;0.50;2;0;0
18438235;256861;84;2290.16;M;34;15;0.28;0.10;2;0;0
18441939;256868;18;412.34;M;45;5;0.3;0.80;2;18;15
18461503;256913;48;1147.5;M;34;14;0.37;0.20;1;0;0
18461672;256918;84;1912.5;F;61;6;0.12;0.30;2;0;0
18472327;256944;48;878.22;M;31;11;0.3;0.50;2;0;0
18473289;256954;84;1408.78;M;33;8;0.15;0.60;3;12;15
18474014;256956;60;1754.15;M;35;19;0.45;0.10;2;6;15
18477690;256966;84;737.11;M;43;8;0.16;0.80;3;12;15
18479474;256980;84;2119.05;M;39;12;0.23;0.10;2;0;0
18481416;256984;84;1232.42;M;34;16;0.31;0.10;1;12;1
18489331;257008;48;573.75;F;31;9;0.23;0.70;2;0;0
18493540;257027;18;296.06;M;52;6;0.31;0.70;1;18;15
18501547;257044;84;1291.55;F;47;12;0.24;0.60;3;12;15
18509495;257076;18;410.81;M;26;3;0.15;0.70;1;18;15
18515171;257078;84;1574.75;F;44;7;0.13;0.40;2;0;0
18516593;257084;18;312.12;M;45;5;0.3;0.30;1;18;15
18520024;257096;18;447.53;M;55;7;0.41;0.70;1;18;15
18520078;10543;18;579.49;M;60;6;0.32;0.70;2;18;15
18520282;257098;84;382.5;F;46;7;0.14;0.80;2;12;15
18520760;257101;18;660.96;M;30;6;0.32;0.70;2;18;15
18523214;257108;18;658.67;F;39;2;0.1;0.70;2;18;15
18528191;257114;60;953.96;M;52;8;0.2;0.50;2;6;15
18531585;257122;84;3060;M;30;9;0.19;0.30;3;0;0
18531913;257127;48;1415.25;M;57;12;0.31;0.50;2;0;0
18538810;257141;12;955.1;F;48;8;0.69;0.50;2;12;15
18540871;257144;48;1012.1;F;37;13;0.35;0.10;1;0;0
18547871;257175;18;561.82;M;37;5;0.27;0.70;2;18;15
18548125;257178;60;719.1;M;30;7;0.16;0.50;1;6;15
18548203;257181;84;1830.11;F;42;20;0.39;0.30;2;0;0
18550579;257195;60;1010.57;M;27;13;0.31;0.50;2;12;7
18957144;38149;84;1788.88;M;49;13;0.25;0.50;3;12;1
18976126;392011;60;1148.27;M;36;13;0.3;0.40;2;6;15
18976950;392033;84;2754;F;57;17;0.34;0.30;3;0;0
18978497;392056;18;548.96;F;39;9;0.48;0.70;2;18;15
18978863;392060;60;1399.95;M;35;9;0.21;0.40;2;6;15
18981268;392068;12;927.95;M;57;7;0.59;0.50;2;12;15
18983612;392082;84;1625.63;F;47;29;0.55;0.10;2;0;0
18992338;392093;12;374.85;M;61;5;0.45;0.60;1;12;15
18997386;350569;18;541.16;M;23;9;0.47;0.70;2;18;15
19032567;392162;84;1508.45;F;39;14;0.28;0.60;3;12;15
19033725;392183;84;1836;M;45;21;0.42;0.20;2;0;0
19034376;392194;60;1623.33;M;31;18;0.42;0.30;2;6;15
19041262;392228;17;670.6;M;38;4;0.24;0.70;2;17;15
19046068;392231;84;933.3;M;39;10;0.2;0.60;2;12;15
19047630;392251;84;2218.88;M;23;15;0.3;0.10;2;0;0
19048294;392257;84;229.5;M;36;3;0.05;0.90;2;3;14
19048385;392259;84;1668.24;F;57;17;0.33;0.10;2;0;0
19049596;392280;60;1210.23;M;46;10;0.24;0.20;1;6;15
19052045;392301;60;1215.59;F;44;4;0.09;0.40;2;6;15
19057049;329668;84;1163.53;M;42;4;0.08;0.70;3;12;15
19057184;392337;84;1201.05;M;30;11;0.21;0.40;2;12;1
19069551;392391;84;1363.23;M;36;22;0.41;0.10;1;12;1
19069778;392399;18;548.96;M;61;5;0.3;0.70;2;18;15
19071316;392422;18;596.7;M;51;4;0.23;0.70;2;18;15
19071709;392256;84;1326.97;F;40;7;0.14;0.60;3;12;15
19075967;360463;17;675.5;M;32;7;0.38;0.70;2;17;15
19083105;392743;60;937.13;F;56;13;0.3;0.50;2;6;15
19089072;244222;60;1224;F;33;10;0.23;0.20;1;6;15
19089449;392805;18;649.49;M;32;5;0.28;0.70;2;18;15
19089527;380165;60;1502.08;M;50;13;0.31;0.30;2;6;15
19096860;392824;84;994.5;M;34;9;0.18;0.70;3;12;15
19098525;392249;12;1177.34;M;32;5;0.41;0.50;2;12;15
19103224;392870;84;1115.37;M;32;14;0.27;0.10;1;12;1
19111969;346242;84;654.84;F;27;10;0.19;0.70;2;12;15
19129856;392981;84;2035.76;M;43;4;0.09;0.50;3;0;0
19134561;393017;84;1851.31;M;59;7;0.14;0.60;3;0;0
19141078;393034;60;1142.53;M;42;14;0.32;0.50;2;6;15
19142515;393056;84;1989;M;31;18;0.35;0.10;2;0;0
19143292;393072;84;2302.65;M;44;30;0.57;0.10;2;0;0
19143561;393076;60;1089.32;M;23;11;0.26;0.50;2;6;15
19143736;393083;84;1894.14;F;55;18;0.36;0.20;2;0;0
19143849;393088;18;653.39;M;23;6;0.32;0.70;2;18;15
19144580;393103;84;960.69;M;57;15;0.29;0.60;2;0;0
19145074;393110;48;1671.53;M;34;5;0.14;0.30;2;0;0
19147469;393121;60;1678.72;F;48;4;0.1;0.20;2;6;15
19151908;393127;84;1536.04;F;35;18;0.35;0.10;2;0;0
19151922;393129;18;588.29;M;43;3;0.19;0.30;1;18;15
19152460;330388;18;382.5;F;45;5;0.28;0.80;2;18;15
19152663;361426;84;3649.05;F;32;8;0.15;0.10;3;0;0
19153770;393160;84;3388.95;F;41;13;0.24;0.10;3;0;0
19157621;19915;84;2218.27;M;39;5;0.1;0.10;2;12;1
19158162;393226;60;1647.81;M;50;33;0.77;0.30;2;6;15
19162644;393250;12;965.81;M;31;2;0.19;0.50;2;12;15
19162681;393253;18;676.26;M;38;4;0.22;0.70;2;18;15
19165435;135271;84;3763.8;M;29;8;0.15;0.10;3;0;0
19165487;393277;84;3266.55;M;37;22;0.43;0.20;3;0;0
19167110;393320;84;859.36;M;25;11;0.22;0.30;1;12;15
19169474;393356;84;3105.14;M;50;16;0.3;0.20;3;0;0
19177954;393387;84;1037.92;M;48;15;0.29;0.70;3;0;0
19188395;393449;48;841.5;M;47;9;0.25;0.60;2;0;0
19190077;393478;60;1857.57;M;46;9;0.21;0.10;2;6;15
19191763;393489;84;3471.54;M;26;7;0.14;0.10;3;0;0
19192177;89141;18;596.78;F;30;5;0.29;0.70;2;18;15
19200294;26250;60;1749.56;M;34;10;0.22;0.20;2;12;7
19200753;393528;84;1453.5;M;33;16;0.31;0.20;2;12;1
19201748;354304;84;2055.56;M;34;22;0.43;0.10;2;12;1
19202173;393553;84;1377;M;31;16;0.31;0.20;2;12;6
19205642;393568;84;2134.35;F;48;21;0.37;0.10;2;0;0
19205880;393571;84;765;M;53;8;0.17;0.70;2;12;15
19209216;393590;18;675.88;M;56;4;0.21;0.70;2;18;15
19213710;393603;18;447.53;M;48;6;0.32;0.70;1;18;15
19213727;393605;60;1455.8;M;39;10;0.23;0.30;2;6;14
19215838;393607;84;1351.76;F;37;18;0.35;0.20;2;12;1
19215878;393611;84;1404.17;M;32;3;0.06;0.60;3;12;15
19216018;393613;84;1432.08;M;56;11;0.21;0.10;2;12;1
19216824;393623;60;965.81;M;60;11;0.26;0.50;2;6;14
19217314;393628;84;1220.18;F;36;5;0.11;0.50;2;0;0
19219562;250626;84;818.55;F;30;7;0.13;0.70;2;0;0
19220748;393640;84;414.63;M;26;5;0.09;0.70;1;3;14
19221977;167566;18;514.08;M;58;3;0.17;0.70;2;18;15
19221995;393674;60;1269.14;M;52;16;0.38;0.20;2;6;15
19222524;393684;18;587.52;M;50;10;0.57;0.70;2;18;15
19234542;393764;84;2423.52;F;39;29;0.58;0.10;2;0;0
19235120;393769;84;3740.85;F;36;10;0.19;0.10;3;0;0
19235315;393773;48;912.65;M;36;11;0.3;0.50;2;0;0
19237541;393774;84;1684.99;M;46;13;0.25;0.30;2;0;0
19242743;393787;84;833.85;M;27;10;0.2;0.40;1;12;1
19242827;393790;48;1750.01;M;42;8;0.21;0.20;2;0;0
19242856;379974;84;1808.01;F;31;15;0.31;0.30;2;0;0
19243406;384431;84;924.12;M;41;4;0.07;0.60;2;12;15
19243850;393802;84;535.5;M;60;7;0.14;0.70;2;0;0
19244882;393806;60;1360.48;M;34;15;0.36;0.40;2;6;14
19256083;393855;84;765;M;47;10;0.2;0.80;3;0;0
19256784;393871;84;1639.78;M;59;17;0.33;0.20;2;0;0
19257284;393880;84;3740.85;M;26;15;0.29;0.20;3;12;1
19261285;162315;84;1383.99;F;25;9;0.17;0.10;2;12;3
19261329;393894;84;1337.13;F;51;13;0.26;0.40;2;0;0
19262435;393900;24;1530;F;40;13;0.56;0.50;3;24;15
19268342;393912;60;1757.05;M;33;16;0.38;0.20;2;12;7
19274983;393932;18;525.56;F;33;4;0.2;0.70;2;18;15
19275081;393933;60;1300.5;M;40;5;0.12;0.30;2;0;0
19276817;351685;84;4207.73;M;31;14;0.27;0.30;4;12;6
19277298;132441;24;1507.05;M;40;7;0.27;0.50;2;24;15
19278342;393967;24;1224;F;56;11;0.47;0.50;2;24;15
19278457;393968;48;1719.18;M;48;23;0.6;0.10;2;0;0
19282984;393975;18;716.5;F;29;7;0.4;0.70;2;18;15
19286171;393991;60;1576.67;M;27;10;0.25;0.10;2;6;14
19286330;393995;12;927.95;M;33;8;0.63;0.50;2;12;15
19286364;393999;18;695.39;M;28;6;0.35;0.70;2;18;15
19286413;394001;84;1692.37;F;44;6;0.11;0.60;3;12;15
19286434;394002;60;918;M;38;9;0.22;0.50;2;6;14
19286615;394006;18;443.7;M;34;5;0.29;0.80;2;18;15
19286828;394010;84;2574.68;F;47;24;0.48;0.50;4;0;0
19287020;394013;84;1330.72;F;52;7;0.14;0.60;3;12;15
19287938;394028;60;1386.41;M;53;16;0.37;0.30;2;6;14
19288206;393881;48;1158.98;M;42;10;0.26;0.50;2;0;0
19290848;394032;84;1415.25;M;40;16;0.28;0.40;2;0;0
19291773;394046;60;1323.76;F;32;11;0.25;0.30;2;6;14
19291850;394048;60;1705.64;M;34;5;0.11;0.20;2;6;14
19292182;394057;18;604.35;F;48;9;0.49;0.70;2;18;15
19292459;394060;60;1123.02;M;49;13;0.3;0.10;1;6;14
19293038;101403;12;1058.38;F;42;6;0.5;0.50;2;12;15
19302646;394086;12;1098.16;M;42;6;0.46;0.50;2;12;15
19302663;394087;18;1787.59;M;41;6;0.36;0.40;2;18;15
19304289;394091;12;1139.85;M;29;8;0.68;0.50;2;12;15
19304650;250352;84;5731.76;F;45;17;0.32;0.30;4;0;0
19305221;394108;84;1362.88;F;39;10;0.19;0.60;3;12;15
19306530;394109;24;1744.2;M;49;6;0.25;0.50;3;24;15
19309429;394125;84;992.36;M;38;4;0.09;0.80;3;12;15
19309605;394126;48;813.2;F;43;6;0.16;0.50;2;0;0
19309794;394127;18;716.04;M;44;6;0.35;0.70;2;18;15
19311801;79464;48;1065.65;M;35;7;0.18;0.20;1;0;0
19313839;394134;60;2040.71;M;35;11;0.26;0.10;2;6;14
19313912;393907;24;1606.5;M;34;12;0.49;0.50;3;24;15
19314648;394144;18;524.64;M;43;8;0.42;0.70;2;18;15
19314790;394145;18;765;M;56;8;0.46;0.70;2;18;15
19333429;394154;12;765;M;21;7;0.6;0.60;2;12;15
19335358;394189;12;1119.96;M;30;5;0.41;0.50;2;12;15
19347742;394239;18;650.63;M;32;5;0.26;0.70;2;18;15
19348234;394246;84;1453.5;M;26;12;0.23;0.20;2;0;0
19348911;394260;60;865.37;F;46;14;0.33;0.20;1;6;14
19350832;394282;60;1430.86;F;45;24;0.56;0.30;2;6;14
19351122;394288;84;1705.95;M;29;3;0.06;0.20;2;12;1
19352151;394303;60;695.39;M;49;8;0.18;0.70;2;6;14
19358905;394312;60;883.58;M;48;13;0.3;0.50;2;6;14
19358994;394313;60;918;M;28;11;0.26;0.30;1;6;14
19359016;394315;24;1392.3;M;40;22;0.9;0.50;2;24;15
19359078;394317;48;1869.66;M;45;4;0.11;0.20;2;0;0
19359148;394318;18;550.42;F;24;4;0.21;0.80;2;18;15
19359901;370834;84;1354.05;M;35;15;0.29;0.60;3;12;15
19360442;394347;60;841.5;M;57;12;0.29;0.60;2;6;14
19360589;394350;18;507.2;M;24;6;0.31;0.70;2;18;15
19361624;394366;84;1606.5;F;41;14;0.29;0.20;2;12;6
19361865;394370;18;404.3;M;38;4;0.21;0.70;1;18;15
19362319;394379;60;1583.55;M;34;12;0.28;0.10;2;6;14
19362885;394383;18;384.8;M;56;4;0.2;0.70;1;18;15
19363139;394390;60;1100.84;M;37;3;0.06;0.50;2;6;14
19363501;394392;48;1836;M;48;17;0.43;0.20;2;0;0
19370303;394409;18;390.92;F;61;6;0.31;0.80;2;18;15
19370887;394421;60;1047.9;M;48;14;0.32;0.10;1;6;14
19370927;394423;60;948.6;M;32;7;0.16;0.20;1;0;0
19370991;394427;12;674.35;F;56;6;0.52;0.50;1;12;15
19371366;394436;84;1032.75;M;31;12;0.22;0.40;2;0;0
19371488;145968;84;5508;M;32;9;0.18;0.10;4;0;0
19372923;394454;48;872.1;M;54;14;0.36;0.40;1;0;0
19374064;394464;10;877.6;M;62;5;0.57;0.80;3;10;15
19374397;394467;84;1759.7;M;34;12;0.23;0.60;3;12;15
19374478;394470;24;1480.2;M;29;3;0.13;0.60;3;24;15
19374786;394477;18;517.14;M;30;6;0.31;0.70;2;18;15
19382203;394494;18;688.5;M;54;6;0.36;0.70;2;18;15
19382532;394498;84;1549.13;M;38;5;0.09;0.60;3;12;15
19383042;394503;84;2065.5;M;47;17;0.33;0.10;2;0;0
19383157;394505;60;1147.5;M;34;10;0.23;0.50;2;6;14
19383431;394508;84;1950.27;M;33;11;0.22;0.50;3;0;0
19383781;394513;84;1843.65;M;33;20;0.4;0.50;3;0;0
19384015;394518;84;1810.76;M;43;3;0.06;0.20;2;12;1
19384133;394520;84;2395.98;F;47;6;0.11;0.10;2;0;0
19384210;394524;84;1309.23;M;42;11;0.21;0.60;3;12;15
19384795;394532;18;452.88;M;41;7;0.37;0.70;2;18;15
19384882;394533;84;1764.09;M;31;3;0.06;0.60;3;12;15
19385005;394536;24;1309.32;M;39;4;0.17;0.60;2;24;15
19385511;394539;84;751.95;M;53;4;0.07;0.80;3;12;15
19388191;394546;84;903.2;M;43;7;0.15;0.70;3;12;15
19389058;394559;24;1345.69;M;36;13;0.52;0.50;2;24;15
19393886;394566;84;1611.86;F;44;15;0.3;0.10;2;12;1
19396307;394568;18;654.76;F;30;7;0.4;0.70;2;18;15
19397262;394577;84;1347.89;M;40;5;0.11;0.60;3;12;15
19403337;394617;84;1761.52;M;39;9;0.18;0.60;3;12;15
19406140;394628;18;695.39;M;38;6;0.36;0.70;2;18;15
19411993;394647;84;2051.81;M;40;21;0.42;0.10;2;0;0
19412196;394650;18;495.57;F;52;6;0.34;0.70;2;18;15
19412690;394658;84;2467.72;M;42;6;0.13;0.50;3;0;0
19413133;394661;84;1291.79;M;44;3;0.07;0.60;3;12;15
19413980;394668;18;716.5;M;46;6;0.31;0.70;2;18;15
19417126;394683;84;1317.89;F;56;11;0.22;0.60;3;12;15
19419878;394693;24;1459.54;M;29;5;0.2;0.50;2;24;15
19428813;394723;48;1411.43;M;30;7;0.19;0.10;2;0;0
19429201;394727;48;1047.29;M;35;11;0.28;0.10;1;0;0
19430519;394741;84;3079.53;M;30;8;0.15;0.10;3;0;0
19431381;394745;48;2037.96;M;32;10;0.27;0.10;2;0;0
19440953;394773;84;1262.25;M;38;13;0.26;0.50;2;12;6
19441319;359445;60;973.54;M;38;8;0.2;0.10;1;0;0
19444359;394794;24;1920.15;F;40;10;0.4;0.50;3;24;15
19446071;394830;84;1551.48;M;41;4;0.08;0.60;3;12;15
19449763;394836;60;903.08;M;42;11;0.25;0.50;2;6;14
19457166;394853;60;1484.1;F;39;18;0.41;0.10;2;6;14
19457689;394861;18;242.51;M;45;5;0.27;0.80;1;18;15
19459600;394893;84;466.65;M;48;6;0.11;0.80;2;12;15
19459692;395096;18;407.75;M;38;2;0.14;0.80;2;18;15
19460636;394901;84;2024.19;M;28;6;0.13;0.10;2;0;0
19462501;394906;12;1031.99;M;42;8;0.63;0.50;2;12;15
19463275;394909;24;1495.5;M;23;8;0.34;0.50;2;24;15
19463418;394918;84;2193.7;M;33;13;0.26;0.10;2;0;0
19465025;394931;18;566.87;F;40;6;0.33;0.70;2;18;15
19473049;394953;12;573.06;F;56;6;0.53;0.70;2;12;15
19473417;394959;60;1211.76;F;58;14;0.33;0.20;1;6;14
19473820;394965;84;685.44;M;54;7;0.14;0.70;2;12;15
19473957;394967;18;701.12;M;37;5;0.25;0.70;2;18;15
19474021;394968;60;1762.56;M;29;15;0.36;0.20;2;6;14
19474587;394971;84;1036.73;M;55;3;0.05;0.60;2;12;15
19477314;394975;60;2149.5;M;41;18;0.42;0.10;2;6;14
19477476;394977;60;1075.28;F;42;12;0.27;0.30;2;6;14
19477602;394980;84;1445.85;F;45;17;0.34;0.50;2;12;6
19487631;394996;60;1904.85;M;36;15;0.36;0.10;2;12;7
19495530;395043;18;229.5;F;45;5;0.28;0.90;2;18;15
19495616;395058;12;927.95;M;37;7;0.59;0.50;2;12;15
19496008;395027;60;1048.82;M;47;7;0.17;0.50;2;6;14
19498253;395031;84;1582.79;M;39;16;0.3;0.20;2;12;1
19499225;395024;60;1224;F;36;11;0.25;0.50;2;6;14
19500317;395029;18;555.39;M;41;3;0.16;0.70;2;18;15
19503054;143967;48;1648.27;M;30;12;0.3;0.30;2;0;0
19503075;395075;84;1112.62;M;33;12;0.24;0.10;1;12;1
19503130;395077;60;1836;M;30;6;0.14;0.10;2;6;14
19503148;395078;18;527.85;M;58;4;0.25;0.70;2;18;15
19503301;395022;18;566.1;M;24;8;0.43;0.70;2;18;15
19503812;395084;84;1200.97;M;31;3;0.05;0.60;2;12;15
19504032;395087;18;454.72;M;36;6;0.33;0.70;2;18;15
19504757;34531;60;1530;M;53;14;0.33;0.20;2;6;14
19504803;395100;84;989.6;M;30;7;0.15;0.60;2;12;15
19505238;395111;60;2110.64;M;42;7;0.15;0.10;2;6;14
19505310;395017;12;1158.98;M;28;8;0.64;0.50;2;12;15
19505572;395115;84;985.86;M;48;7;0.14;0.60;2;12;15
19509263;23833;48;1447.38;M;55;12;0.31;0.20;2;0;0
19510204;128754;84;1006.97;M;41;6;0.12;0.70;2;12;6
19510959;395142;48;1294.38;M;58;10;0.25;0.30;2;0;0
19516892;395149;60;1976.68;M;24;28;0.65;0.10;2;6;14
19516930;395152;60;1098.54;M;27;7;0.16;0.50;2;6;14
19519361;395155;84;306;F;43;2;0.04;0.80;2;12;9
19519378;342853;84;5462.21;M;27;20;0.39;0.10;4;12;1
19519814;395160;60;1953.05;M;33;9;0.21;0.10;2;6;14
19519902;395162;60;1915.41;F;47;17;0.41;0.10;2;6;14
19520745;395169;84;884.03;F;30;10;0.19;0.60;2;12;15
19522453;395189;18;716.04;M;43;8;0.43;0.70;2;18;15
19525167;395194;84;1688.69;M;36;9;0.18;0.60;3;12;15
19525275;395197;48;1701.97;M;45;20;0.53;0.10;2;0;0
19525520;394655;18;658.89;M;56;7;0.4;0.70;2;18;15
19525795;359993;60;1766.69;M;35;6;0.14;0.10;2;6;14
19525826;395206;18;572.99;M;61;4;0.23;0.70;2;18;15
19526109;395213;60;1493.36;F;29;25;0.6;0.10;2;6;14
19526397;395220;18;555.39;M;48;3;0.16;0.70;2;18;15
19530387;395227;48;2040.71;F;53;14;0.36;0.10;2;0;0
19533967;395236;12;548.48;M;37;5;0.38;0.70;2;12;15
19534156;395238;60;1588.14;M;60;17;0.39;0.10;2;6;14
19534988;395255;18;680.09;M;30;7;0.38;0.70;2;18;15
19535089;395257;12;375.03;M;50;4;0.29;0.70;1;12;15
19537744;395277;84;1683;F;30;18;0.35;0.20;2;12;1
19539025;395285;84;677.31;M;56;10;0.19;0.40;1;12;3
19543942;395321;24;1377.51;M;44;3;0.14;0.50;2;24;15
19546250;395330;60;1857.57;M;38;18;0.43;0.10;2;6;14
19551590;395363;84;738.23;M;60;7;0.14;0.70;2;12;15
19552163;395373;84;1191.49;M;27;10;0.21;0.60;2;0;0
19552658;136323;12;818.55;F;46;5;0.39;0.60;2;12;15
19553317;395393;84;931.01;M;26;8;0.16;0.60;2;12;15
19553385;20992;84;2148.67;M;37;14;0.27;0.10;2;0;0
19554613;395411;60;946.31;M;49;13;0.31;0.60;2;6;14
19554754;395415;84;1637.1;F;38;14;0.27;0.10;2;0;0
19555031;395418;84;1530;M;41;6;0.11;0.60;3;12;15
19560689;395434;60;1439.73;M;61;16;0.38;0.30;2;6;14
19560974;22376;84;3163.24;M;35;11;0.21;0.10;3;12;1
19569251;395448;60;1298.97;F;50;8;0.19;0.40;2;6;14
19569720;395453;24;1683;F;37;12;0.48;0.50;3;24;15
19570014;395459;18;695.39;M;35;6;0.36;0.70;2;18;15
19573192;395485;84;915.71;F;26;9;0.18;0.60;2;12;15
19578535;395520;18;716.5;M;34;4;0.22;0.70;2;18;15
19581003;395528;84;1774.14;F;32;5;0.11;0.60;3;12;15
19581042;395530;24;1308.15;M;56;14;0.57;0.50;2;24;15
19581198;395532;12;988.38;M;32;4;0.36;0.50;2;12;15
19581212;395533;12;1093.95;M;41;6;0.49;0.50;2;12;15
19584898;130134;60;2037.96;F;45;13;0.31;0.10;2;6;14
19585932;395556;84;1361.7;M;41;4;0.08;0.20;2;12;6
19586083;395558;60;670.22;M;52;9;0.21;0.50;1;6;14
19586954;395560;60;1989;M;41;12;0.28;0.20;2;6;14
19587675;395571;84;1642.38;F;42;16;0.31;0.50;2;0;0
19588183;245708;24;1461.15;F;35;8;0.32;0.50;2;24;15
19588664;395582;48;1080.95;M;26;15;0.4;0.40;2;0;0
19589073;395586;24;1514.7;F;49;14;0.56;0.50;2;24;15
19597135;395598;84;1147.5;M;32;4;0.07;0.60;2;12;15
19598343;395611;48;918;M;33;12;0.3;0.60;2;0;0
19598634;395615;84;1176.95;M;29;4;0.08;0.50;2;0;0
19599720;395629;60;1738.08;M;57;13;0.32;0.30;2;6;14
19599824;395634;84;1652.58;M;32;18;0.36;0.40;2;0;0
19600504;395642;18;643.75;M;56;5;0.28;0.70;2;18;15
19602584;395646;84;1386.95;M;32;16;0.31;0.40;2;0;0
19602930;395647;84;688.5;M;32;7;0.14;0.50;1;12;6
19603735;395648;84;2092.95;M;51;17;0.34;0.10;2;0;0
19604542;395658;60;1753.38;F;36;8;0.18;0.20;2;6;14
19605126;395664;84;986.85;F;44;11;0.21;0.50;2;12;6
19605702;395671;84;912.65;M;56;14;0.27;0.50;2;12;1
19605711;247065;12;927.95;M;49;8;0.67;0.50;2;12;15
19607877;395675;84;1265.31;M;30;18;0.34;0.40;2;12;7
19609956;395679;24;1392.3;F;59;14;0.58;0.50;2;24;15
19615068;395690;60;1143.68;M;35;3;0.07;0.10;1;6;14
19617058;395696;84;1040.4;M;31;11;0.22;0.50;2;12;6
19617067;395697;24;1377;M;46;10;0.42;0.60;3;24;15
19617796;395714;84;1338.75;F;34;10;0.2;0.40;2;0;0
19619068;395722;84;2129.76;F;44;12;0.23;0.20;2;0;0
19622775;395728;60;1409.13;M;42;10;0.23;0.30;2;6;14
19623570;395734;84;1103.9;M;41;15;0.29;0.30;2;12;1
19623622;395736;84;1346.4;M;53;13;0.24;0.30;2;0;0
19624026;395740;24;1338.75;F;38;12;0.51;0.60;3;24;15
19647862;395752;60;1491.75;M;24;18;0.42;0.30;2;6;14
19648615;395767;24;1277.55;F;39;14;0.58;0.60;3;24;15
19648886;395770;60;1435.14;M;59;7;0.17;0.10;2;6;14
19648987;395772;84;2531.54;F;47;16;0.31;0.20;2;0;0
19649915;395779;60;984.56;M;29;7;0.17;0.50;2;6;14
19650179;395784;84;765;F;29;5;0.1;0.80;3;12;6
19654592;395813;84;913.64;F;44;9;0.18;0.60;2;12;15
19655165;395824;24;1430.55;F;36;9;0.36;0.50;2;24;15
19657501;395837;12;696.15;M;44;6;0.47;0.70;2;12;15
19657520;395838;18;546.21;M;40;7;0.37;0.80;2;18;15
19657617;395842;60;1573.61;F;29;15;0.36;0.20;2;6;14
19657695;353326;84;994.5;F;31;8;0.15;0.60;2;12;6
19660437;395854;60;2149.5;M;39;44;0.82;0.10;2;6;14
19662921;395861;84;2340.9;F;36;16;0.3;0.10;2;12;1
19663188;395862;84;1158.98;M;41;11;0.21;0.50;2;0;0
19663311;395863;83;535.5;F;26;5;0.09;0.80;2;0;0
19663542;380818;84;2040.26;F;41;14;0.26;0.10;2;12;1
19663576;395864;60;1705.95;F;53;32;0.75;0.30;2;6;14
19663851;395869;84;1070.24;M;33;14;0.28;0.50;2;12;15
19663985;395871;84;2080.8;M;35;14;0.28;0.10;2;12;7
19665775;395907;60;1122.26;M;39;7;0.17;0.50;2;6;14
19666032;395908;12;406.98;M;37;4;0.32;0.70;1;12;15
19666839;395917;24;1675.35;M;41;4;0.18;0.50;3;24;15
19667496;395926;60;928.71;M;53;12;0.29;0.60;2;6;14
19679868;364755;48;1583.55;M;39;8;0.21;0.30;2;0;0
19681957;396042;18;705.33;M;38;6;0.34;0.70;2;18;15
19684984;396049;24;994.5;M;52;4;0.17;0.70;3;24;15
19686651;396063;60;1816.11;M;42;6;0.15;0.20;2;6;14
19690555;396099;84;1480.28;M;52;5;0.1;0.50;2;12;15
19690565;396100;84;1308.92;M;50;12;0.23;0.30;2;12;7
19690809;396102;12;497.25;M;34;5;0.42;0.70;2;12;15
19691015;396103;84;2215.06;M;47;13;0.26;0.20;2;0;0
19694694;396141;84;1224;F;25;9;0.18;0.40;2;12;6
19700936;396179;48;1158.98;M;61;12;0.3;0.50;2;0;0
